clockwise,date,distance,field_condition,field_type,name,place,race_id,race_round,start_time,weather
左 外,2019/5/18,1800,良,芝,3歳未勝利,新潟,201904010706,6R,12:45,晴
左,2019/5/18,1800,良,ダ,3歳未勝利,新潟,201904010705,5R,12:15,晴
芝 外-内,2019/5/18,3290,良,障,障害4歳以上オープン,新潟,201904010704,4R,11:25,晴
左,2019/5/18,1200,良,ダ,3歳未勝利,新潟,201904010703,3R,10:55,晴
左,2019/5/18,1800,良,ダ,3歳未勝利,新潟,201904010702,2R,10:25,晴
芝 外-内,2019/5/18,2890,良,障,障害4歳以上未勝利,新潟,201904010701,1R,09:50,晴
右,2019/5/18,1400,稍,ダ,ハナミズキ賞,佐賀,201955051812,12R,18:10,雨
右,2019/5/18,1400,稍,ダ,メジロ賞,佐賀,201955051811,11R,17:40,雨
右,2019/5/18,1750,稍,ダ,初夏賞,佐賀,201955051810,10R,17:10,雨
右,2019/5/18,1400,稍,ダ,若葉特別,佐賀,201955051809,9R,16:35,雨
右,2019/5/18,1400,稍,ダ,C1ー12組,佐賀,201955051808,8R,15:55,雨
右,2019/5/18,1400,稍,ダ,3歳ー4組,佐賀,201955051807,7R,14:50,雨
右,2019/5/18,1400,稍,ダ,C2ー11組,佐賀,201955051806,6R,14:15,雨
右,2019/5/18,1400,稍,ダ,C2ー13組,佐賀,201955051805,5R,13:45,雨
右,2019/5/18,1300,稍,ダ,C2ー15組,佐賀,201955051804,4R,13:15,雨
右,2019/5/18,1300,稍,ダ,C2ー17組,佐賀,201955051803,3R,12:45,雨
右,2019/5/18,900,稍,ダ,2歳ー1組新馬,佐賀,201955051802,2R,12:15,雨
右,2019/5/18,900,稍,ダ,C2ー19組,佐賀,201955051801,1R,11:45,雨
右,2019/5/18,1300,良,ダ,ファイナルレース,高知,201954051812,12R,20:50,曇
右,2019/5/18,1300,良,ダ,吉野川特別,高知,201954051811,11R,20:20,曇
右,2019/5/18,1300,良,ダ,Bー3,高知,201954051810,10R,19:45,曇
右,2019/5/18,1300,良,ダ,C3ー9,高知,201954051809,9R,19:15,曇
右,2019/5/18,1300,良,ダ,北澤氏快気記念特別,高知,201954051808,8R,18:40,曇
右,2019/5/18,1300,良,ダ,C3ー11,高知,201954051807,7R,18:05,曇
右,2019/5/18,1300,良,ダ,C3ー12,高知,201954051806,6R,17:35,曇
右,2019/5/18,1300,良,ダ,Bー2,高知,201954051805,5R,17:00,曇
右,2019/5/18,1300,良,ダ,C3ー13,高知,201954051804,4R,16:30,曇
右,2019/5/18,1300,良,ダ,C3ー14,高知,201954051803,3R,15:55,曇
右,2019/5/18,1300,良,ダ,C3ー15,高知,201954051802,2R,15:20,曇
右,2019/5/18,1300,良,ダ,C3ー16,高知,201954051801,1R,14:45,曇
00,2019/5/18,200,,,B2ー2,帯広(ば),201965051811,11R,20:45,晴
00,2019/5/18,200,,,五月雨特別,帯広(ば),201965051810,10R,20:10,晴
00,2019/5/18,200,,,慧&友里奈の門出を祝,帯広(ば),201965051809,9R,19:30,晴
00,2019/5/18,200,,,大前・田中ハッピーウ,帯広(ば),201965051808,8R,18:55,晴
00,2019/5/18,200,,,B3ー3,帯広(ば),201965051807,7R,18:20,晴
00,2019/5/18,200,,,鈴木チャレンジカップ,帯広(ば),201965051806,6R,17:45,晴
00,2019/5/18,200,,,B4ー5,帯広(ば),201965051805,5R,17:05,晴
00,2019/5/18,200,,,C1ー1,帯広(ば),201965051804,4R,16:20,晴
00,2019/5/18,200,,,アツいライブをシッカ,帯広(ば),201965051803,3R,15:50,晴
00,2019/5/18,200,,,助友Wまさお大感謝記,帯広(ば),201965051802,2R,15:15,晴
00,2019/5/18,200,,,愛子転勤寂しい奈津子,帯広(ば),201965051801,1R,14:40,晴
左,2019/5/17,2800,稍,芝,レヴモスS,レパーズタウン,2019B1a00403,3R,,
左,2019/5/17,2000,良,芝,未勝利戦,イギリス,2019A6a01b06,6R,,
右,2019/5/17,1400,良,ダ,3歳C1一,園田,201950051712,12R,20:30,晴
右,2019/5/17,1700,良,ダ,アサヒスーパードライ,園田,201950051711,11R,20:00,晴
右,2019/5/17,1400,良,ダ,C1,園田,201950051710,10R,19:25,晴
右,2019/5/17,1400,良,ダ,3歳C1二,園田,201950051709,9R,18:50,晴
右,2019/5/17,1400,良,ダ,B1,園田,201950051708,8R,18:15,晴
右,2019/5/17,1230,良,ダ,A1,園田,201950051707,7R,17:40,晴
右,2019/5/17,1230,良,ダ,C3,園田,201950051706,6R,17:10,晴
右,2019/5/17,1870,良,ダ,C2,園田,201950051705,5R,16:40,晴
右,2019/5/17,1400,良,ダ,C3一,園田,201950051704,4R,16:10,晴
右,2019/5/17,1400,良,ダ,C3二,園田,201950051703,3R,15:40,晴
右,2019/5/17,1400,良,ダ,C2一,園田,201950051702,2R,15:10,晴
右,2019/5/17,1400,良,ダ,C2二,園田,201950051701,1R,14:40,晴
右,2019/5/17,1400,良,ダ,羽豆岬特別,名古屋,201948051712,12R,16:55,晴
右,2019/5/17,1800,良,ダ,エメラルドオープン,名古屋,201948051711,11R,16:20,晴
右,2019/5/17,1400,良,ダ,ひじき賞,名古屋,201948051710,10R,15:50,晴
右,2019/5/17,1600,良,ダ,B9組,名古屋,201948051709,9R,15:20,晴
右,2019/5/17,1400,良,ダ,B10組,名古屋,201948051708,8R,14:50,晴
右,2019/5/17,1400,良,ダ,C2組,名古屋,201948051707,7R,14:15,晴
右,2019/5/17,1400,良,ダ,C3組,名古屋,201948051706,6R,13:45,晴
右,2019/5/17,1400,良,ダ,C4組,名古屋,201948051705,5R,13:15,晴
右,2019/5/17,1400,良,ダ,C5組,名古屋,201948051704,4R,12:40,晴
右,2019/5/17,1400,良,ダ,3歳8組,名古屋,201948051703,3R,12:10,晴
右,2019/5/17,1400,良,ダ,3歳9組,名古屋,201948051702,2R,11:40,晴
右,2019/5/17,800,良,ダ,3歳10組,名古屋,201948051701,1R,11:10,晴
左,2019/5/17,1600,良,ダ,小田原城NINJA館,川崎,201945051712,12R,20:50,晴
左,2019/5/17,1600,良,ダ,小田原市特別,川崎,201945051711,11R,20:15,晴
左,2019/5/17,1600,良,ダ,「センゴク」×小田原,川崎,201945051710,10R,19:40,晴
左,2019/5/17,1500,良,ダ,ヤマネノシゴトグルー,川崎,201945051709,9R,19:05,晴
左,2019/5/17,1400,良,ダ,焼酎なら沁inビール,川崎,201945051708,8R,18:30,晴
左,2019/5/17,1500,良,ダ,令和元年100円ビー,川崎,201945051707,7R,18:00,晴
左,2019/5/17,1500,良,ダ,C3一　二,川崎,201945051706,6R,17:30,晴
左,2019/5/17,900,良,ダ,ブースター賞,川崎,201945051705,5R,17:00,晴
左,2019/5/17,1400,良,ダ,3歳10,川崎,201945051704,4R,16:30,晴
左,2019/5/17,900,良,ダ,スパーキングデビュー,川崎,201945051703,3R,16:00,晴
左,2019/5/17,900,良,ダ,スパーキングデビュー,川崎,201945051702,2R,15:30,晴
左,2019/5/17,900,良,ダ,スパーキングデビュー,川崎,201945051701,1R,15:00,晴
左,2019/5/16,2100,良,芝,ミドルトンフィリーズ,イギリス,2019A6a00d02,2R,,
左,2019/5/16,2100,良,芝,ダンテS,イギリス,2019A6a00d05,5R,,
右,2019/5/16,1200,良,ダ,平取町すずらん観賞会,門別,201930051612,12R,20:40,曇
右,2019/5/16,1800,良,ダ,ビオラ特別,門別,201930051611,11R,20:00,曇
右,2019/5/16,1200,良,ダ,日高地区測量設計協会,門別,201930051610,10R,19:20,曇
右,2019/5/16,1200,良,ダ,ニリンソウ特別,門別,201930051609,9R,18:50,曇
右,2019/5/16,1200,良,ダ,アークトゥルス特別,門別,201930051608,8R,18:15,曇
右,2019/5/16,1700,良,ダ,ムスカリ特別,門別,201930051607,7R,17:45,曇
右,2019/5/16,1200,良,ダ,JRA認定フレッシュ,門別,201930051606,6R,17:15,曇
右,2019/5/16,1000,良,ダ,JRA認定フレッシュ,門別,201930051605,5R,16:45,曇
右,2019/5/16,1500,良,ダ,3歳以上C4ー4,門別,201930051604,4R,16:15,曇
右,2019/5/16,1200,良,ダ,3歳条件4ー2,門別,201930051603,3R,15:40,曇
右,2019/5/16,1200,良,ダ,3歳条件4ー2,門別,201930051602,2R,15:05,晴
右,2019/5/16,1200,良,ダ,3歳条件未勝利,門別,201930051601,1R,14:30,晴
右,2019/5/16,1230,良,ダ,ライラック賞B2,園田,201950051612,12R,16:45,晴
右,2019/5/16,1700,良,ダ,第57回のじぎく賞,園田,201950051611,11R,16:10,晴
右,2019/5/16,1400,良,ダ,JRA交流水晶山特別,園田,201950051610,10R,15:35,晴
右,2019/5/16,1870,良,ダ,B1,園田,201950051609,9R,15:00,晴
右,2019/5/16,1400,良,ダ,C1一,園田,201950051608,8R,14:25,晴
右,2019/5/16,1230,良,ダ,C2,園田,201950051607,7R,13:50,晴
右,2019/5/16,1400,良,ダ,C1二,園田,201950051606,6R,13:15,晴
右,2019/5/16,1400,良,ダ,C2一,園田,201950051605,5R,12:45,晴
右,2019/5/16,1400,良,ダ,C2二,園田,201950051604,4R,12:15,晴
右,2019/5/16,1400,良,ダ,C3一,園田,201950051603,3R,11:45,晴
右,2019/5/16,1400,良,ダ,C3二,園田,201950051602,2R,11:15,晴
右,2019/5/16,1400,良,ダ,C3三,園田,201950051601,1R,10:45,晴
右,2019/5/16,1600,良,ダ,海ほおずき賞,名古屋,201948051612,12R,16:55,晴
右,2019/5/16,1400,良,ダ,カーネーション特別,名古屋,201948051611,11R,16:20,晴
右,2019/5/16,1400,稍,ダ,B7組,名古屋,201948051610,10R,15:50,晴
右,2019/5/16,1400,稍,ダ,C6組,名古屋,201948051609,9R,15:15,晴
右,2019/5/16,1400,稍,ダ,C7組,名古屋,201948051608,8R,14:40,晴
右,2019/5/16,1400,稍,ダ,C8組,名古屋,201948051607,7R,14:10,晴
右,2019/5/16,1400,稍,ダ,C9組,名古屋,201948051606,6R,13:35,晴
右,2019/5/16,1400,稍,ダ,C10組,名古屋,201948051605,5R,13:05,晴
右,2019/5/16,800,稍,ダ,C11組,名古屋,201948051604,4R,12:30,晴
右,2019/5/16,1400,稍,ダ,3歳5組,名古屋,201948051603,3R,12:00,晴
右,2019/5/16,1400,稍,ダ,3歳6組,名古屋,201948051602,2R,11:30,晴
右,2019/5/16,1400,稍,ダ,3歳7組,名古屋,201948051601,1R,11:00,晴
左,2019/5/16,1600,良,ダ,薄暑特別,川崎,201945051612,12R,20:45,晴
左,2019/5/16,1400,良,ダ,皐月オープン,川崎,201945051611,11R,20:15,晴
左,2019/5/16,900,良,ダ,鎧袖一触賞,川崎,201945051610,10R,19:40,晴
左,2019/5/16,1600,良,ダ,内馬場にウチババーン,川崎,201945051609,9R,19:05,晴
左,2019/5/16,1500,良,ダ,ハナミズキ賞,川崎,201945051608,8R,18:30,晴
左,2019/5/16,1400,良,ダ,C1四　五,川崎,201945051607,7R,18:00,晴
左,2019/5/16,1500,良,ダ,C1四　五,川崎,201945051606,6R,17:30,晴
左,2019/5/16,1400,良,ダ,夏木立賞,川崎,201945051605,5R,17:00,晴
左,2019/5/16,1500,良,ダ,C3三　四,川崎,201945051604,4R,16:30,晴
左,2019/5/16,1500,良,ダ,C3三　四,川崎,201945051603,3R,16:00,晴
左,2019/5/16,1400,良,ダ,3歳8,川崎,201945051602,2R,15:30,晴
左,2019/5/16,1400,良,ダ,3歳9,川崎,201945051601,1R,15:00,晴
右,2019/5/15,1200,良,ダ,たきかわ菜の花まつり,門別,201930051512,12R,20:40,曇
右,2019/5/15,1800,良,ダ,藤特別,門別,201930051511,11R,20:00,曇
右,2019/5/15,1200,良,ダ,チューリップ特別,門別,201930051510,10R,19:20,曇
右,2019/5/15,1700,良,ダ,ライラック特別,門別,201930051509,9R,18:50,曇
右,2019/5/15,1000,良,ダ,3歳以上C4ー2,門別,201930051508,8R,18:15,曇
右,2019/5/15,1000,良,ダ,JRA認定フレッシュ,門別,201930051507,7R,17:40,曇
右,2019/5/15,1600,良,ダ,鶉月特別,門別,201930051506,6R,17:10,曇
右,2019/5/15,1000,良,ダ,3歳以上C4ー4,門別,201930051505,5R,16:40,曇
右,2019/5/15,1200,良,ダ,3歳以上C4ー5,門別,201930051504,4R,16:10,曇
右,2019/5/15,1200,良,ダ,3歳以上C4ー3,門別,201930051503,3R,15:35,曇
右,2019/5/15,1000,良,ダ,3歳以上C4ー5,門別,201930051502,2R,15:00,曇
右,2019/5/15,1000,良,ダ,3歳条件未勝利,門別,201930051501,1R,14:30,曇
右,2019/5/15,1230,良,ダ,C1,園田,201950051512,12R,16:40,晴
右,2019/5/15,1400,良,ダ,若葉特別A2,園田,201950051511,11R,16:05,晴
右,2019/5/15,1400,良,ダ,B2,園田,201950051510,10R,15:30,晴
右,2019/5/15,1700,良,ダ,3歳C1,園田,201950051509,9R,14:55,晴
右,2019/5/15,1400,良,ダ,C2一,園田,201950051508,8R,14:20,晴
右,2019/5/15,1400,良,ダ,C2二,園田,201950051507,7R,13:45,晴
右,2019/5/15,1400,良,ダ,C2三,園田,201950051506,6R,13:15,晴
右,2019/5/15,1400,良,ダ,九鬼由行杯C3一,園田,201950051505,5R,12:45,晴
右,2019/5/15,1400,良,ダ,C3二,園田,201950051504,4R,12:15,晴
右,2019/5/15,1400,良,ダ,C3三,園田,201950051503,3R,11:45,晴
右,2019/5/15,1400,良,ダ,3歳C2,園田,201950051502,2R,11:15,晴
右,2019/5/15,1400,良,ダ,C3四,園田,201950051501,1R,10:45,晴
右,2019/5/15,1600,稍,ダ,山崎川特別,名古屋,201948051512,12R,17:00,晴
右,2019/5/15,1800,稍,ダ,アベリア特別,名古屋,201948051511,11R,16:25,晴
右,2019/5/15,1400,稍,ダ,名古屋CCメロン賞,名古屋,201948051510,10R,15:50,晴
右,2019/5/15,1600,重,ダ,A4組,名古屋,201948051509,9R,15:10,晴
右,2019/5/15,1400,重,ダ,B3組,名古屋,201948051508,8R,14:35,晴
右,2019/5/15,1600,重,ダ,B4組,名古屋,201948051507,7R,14:05,晴
右,2019/5/15,1400,重,ダ,B5組,名古屋,201948051506,6R,13:30,晴
右,2019/5/15,1400,重,ダ,3歳3組,名古屋,201948051505,5R,13:00,晴
右,2019/5/15,1400,重,ダ,C13組,名古屋,201948051504,4R,12:25,晴
右,2019/5/15,1400,重,ダ,3歳4組,名古屋,201948051503,3R,11:55,晴
右,2019/5/15,1400,重,ダ,C14組,名古屋,201948051502,2R,11:25,晴
右,2019/5/15,1400,重,ダ,C15組,名古屋,201948051501,1R,10:55,晴
左,2019/5/15,1500,良,ダ,薫風特別,川崎,201945051512,12R,20:50,晴
左,2019/5/15,1600,良,ダ,第11回川崎マイラーズ,川崎,201945051511,11R,20:10,晴
左,2019/5/15,1600,良,ダ,メイスター賞,川崎,201945051510,10R,19:30,晴
左,2019/5/15,1500,良,ダ,メイフラワー賞,川崎,201945051509,9R,18:55,晴
左,2019/5/15,1500,良,ダ,小野ファーム記念,川崎,201945051508,8R,18:20,晴
左,2019/5/15,1400,良,ダ,馬も元気です!春の八,川崎,201945051507,7R,17:45,晴
左,2019/5/15,900,良,ダ,稲光賞,川崎,201945051506,6R,17:15,晴
左,2019/5/15,1400,良,ダ,C3五　六,川崎,201945051505,5R,16:45,晴
左,2019/5/15,1400,良,ダ,C3五　六,川崎,201945051504,4R,16:15,晴
左,2019/5/15,1500,良,ダ,カンパニュラ賞,川崎,201945051503,3R,15:45,晴
左,2019/5/15,1400,良,ダ,3歳6,川崎,201945051502,2R,15:15,晴
左,2019/5/15,1400,良,ダ,3歳7,川崎,201945051501,1R,14:45,晴
右,2019/5/14,1600,重,ダ,うしかい座特別,名古屋,201948051411,11R,16:45,雨
右,2019/5/14,1400,重,ダ,五月特別,名古屋,201948051410,10R,16:10,雨
右,2019/5/14,1600,重,ダ,A5組,名古屋,201948051409,9R,15:35,雨
右,2019/5/14,1800,稍,ダ,大鷲特別,名古屋,201948051408,8R,14:55,雨
右,2019/5/14,1400,稍,ダ,C16組,名古屋,201948051407,7R,14:20,雨
右,2019/5/14,1400,稍,ダ,C17組,名古屋,201948051406,6R,13:45,雨
右,2019/5/14,1400,良,ダ,C18組,名古屋,201948051405,5R,13:10,雨
右,2019/5/14,1400,良,ダ,C19組,名古屋,201948051404,4R,12:35,雨
右,2019/5/14,1400,良,ダ,C20組,名古屋,201948051403,3R,12:00,雨
右,2019/5/14,1400,良,ダ,C21組,名古屋,201948051402,2R,11:30,雨
右,2019/5/14,1400,良,ダ,C22組,名古屋,201948051401,1R,11:00,雨
右,2019/5/14,1700,良,ダ,美川おかえり祭り特別,金沢,201946051412,12R,18:00,雨
右,2019/5/14,1700,良,ダ,おトクな楽天競馬でポ,金沢,201946051411,11R,17:25,雨
右,2019/5/14,1500,良,ダ,B24　特別編成,金沢,201946051410,10R,16:50,雨
右,2019/5/14,1500,良,ダ,B25,金沢,201946051409,9R,16:15,雨
右,2019/5/14,1400,良,ダ,B26,金沢,201946051408,8R,15:40,雨
右,2019/5/14,1500,良,ダ,C12,金沢,201946051407,7R,15:05,曇
右,2019/5/14,1400,良,ダ,C13,金沢,201946051406,6R,14:30,曇
右,2019/5/14,1500,良,ダ,C14,金沢,201946051405,5R,13:55,曇
右,2019/5/14,1500,良,ダ,C15,金沢,201946051404,4R,13:20,曇
右,2019/5/14,1400,良,ダ,C2二走　1,金沢,201946051403,3R,12:45,曇
右,2019/5/14,1400,良,ダ,3歳B二　走2,金沢,201946051402,2R,12:10,曇
右,2019/5/14,1400,良,ダ,3歳B二　走3,金沢,201946051401,1R,11:35,曇
左,2019/5/14,1500,稍,ダ,梓特別,川崎,201945051412,12R,20:50,雨
左,2019/5/14,1600,稍,ダ,ダイナミックチャレン,川崎,201945051411,11R,20:15,雨
左,2019/5/14,1500,稍,ダ,緑陰特別,川崎,201945051410,10R,19:40,雨
左,2019/5/14,900,稍,ダ,電光石火賞,川崎,201945051409,9R,19:05,雨
左,2019/5/14,1600,稍,ダ,エメラルドフラワー賞,川崎,201945051408,8R,18:30,雨
左,2019/5/14,1500,稍,ダ,しゃくやく賞,川崎,201945051407,7R,18:00,雨
左,2019/5/14,900,稍,ダ,瞬発賞,川崎,201945051406,6R,17:30,雨
左,2019/5/14,1400,稍,ダ,C1六　七,川崎,201945051405,5R,17:00,雨
左,2019/5/14,1500,稍,ダ,C1六　七,川崎,201945051404,4R,16:30,雨
左,2019/5/14,900,稍,ダ,雷光賞,川崎,201945051403,3R,16:00,雨
左,2019/5/14,1400,稍,ダ,3歳4,川崎,201945051402,2R,15:30,雨
左,2019/5/14,1400,稍,ダ,3歳5,川崎,201945051401,1R,15:00,雨
左,2019/5/14,1800,良,ダ,メイカップ,盛岡,201935051411,11R,18:10,曇
左,2019/5/14,1600,良,ダ,イベリス賞,盛岡,201935051410,10R,17:35,曇
左,2019/5/14,1400,良,ダ,3歳B2一組,盛岡,201935051409,9R,16:55,晴
左,2019/5/14,1400,良,ダ,3歳B2二組,盛岡,201935051408,8R,16:20,晴
左,2019/5/14,1600,良,芝,C2,盛岡,201935051407,7R,15:45,晴
左,2019/5/14,1600,良,芝,C2,盛岡,201935051406,6R,15:10,晴
左,2019/5/14,1400,良,ダ,C2一組,盛岡,201935051405,5R,14:35,晴
左,2019/5/14,1400,良,ダ,C2二組,盛岡,201935051404,4R,14:00,晴
左,2019/5/14,1400,良,ダ,C2三組,盛岡,201935051403,3R,13:25,晴
左,2019/5/14,1400,良,ダ,C2四組,盛岡,201935051402,2R,12:50,晴
左,2019/5/14,1000,良,ダ,C2,盛岡,201935051401,1R,12:20,晴
左,2019/5/13,1600,良,ダ,第32回開成町阿波お,川崎,201945051312,12R,20:50,曇
左,2019/5/13,1500,良,ダ,第32回開成町あじさ,川崎,201945051311,11R,20:15,曇
左,2019/5/13,1600,良,ダ,第11回開成町瀬戸屋,川崎,201945051310,10R,19:40,曇
左,2019/5/13,2000,良,ダ,あかつき特別,川崎,201945051309,9R,19:05,曇
左,2019/5/13,1400,良,ダ,C1八,川崎,201945051308,8R,18:30,曇
左,2019/5/13,1500,良,ダ,C2三　四,川崎,201945051307,7R,18:00,曇
左,2019/5/13,1400,良,ダ,C2三　四,川崎,201945051306,6R,17:30,曇
左,2019/5/13,1500,良,ダ,杜若賞,川崎,201945051305,5R,17:00,曇
左,2019/5/13,900,良,ダ,つばめ賞,川崎,201945051304,4R,16:30,曇
左,2019/5/13,1400,良,ダ,C3七　八九,川崎,201945051303,3R,16:00,曇
左,2019/5/13,1400,良,ダ,C3七　八九,川崎,201945051302,2R,15:30,曇
左,2019/5/13,1400,良,ダ,C3七　八九,川崎,201945051301,1R,15:00,曇
左,2019/5/13,1600,良,ダ,レースフラワー賞,盛岡,201935051312,12R,18:10,晴
左,2019/5/13,1600,良,ダ,ジニア賞,盛岡,201935051311,11R,17:35,晴
左,2019/5/13,1600,良,ダ,クレマチス賞,盛岡,201935051310,10R,16:55,晴
左,2019/5/13,1700,良,芝,アンタレス賞,盛岡,201935051309,9R,16:20,晴
左,2019/5/13,1600,良,ダ,3歳A,盛岡,201935051308,8R,15:45,晴
左,2019/5/13,1600,良,ダ,3歳B1,盛岡,201935051307,7R,15:10,晴
左,2019/5/13,1400,良,ダ,C2五組,盛岡,201935051306,6R,14:35,晴
左,2019/5/13,1400,良,ダ,C2六組,盛岡,201935051305,5R,14:00,晴
左,2019/5/13,1400,良,ダ,C2七組,盛岡,201935051304,4R,13:25,晴
左,2019/5/13,1200,良,ダ,C2八組,盛岡,201935051303,3R,12:50,晴
左,2019/5/13,1200,良,ダ,C2九組,盛岡,201935051302,2R,12:20,晴
左,2019/5/13,1200,良,ダ,C2十組,盛岡,201935051301,1R,11:50,晴
00,2019/5/13,200,,,B1ー1,帯広(ば),201965051311,11R,20:45,晴
00,2019/5/13,200,,,スーパージョッキー賞,帯広(ば),201965051310,10R,20:10,晴
00,2019/5/13,200,,,才能あふれるサイ賞典,帯広(ば),201965051309,9R,19:30,晴
00,2019/5/13,200,,,B4ー4,帯広(ば),201965051308,8R,18:55,晴
00,2019/5/13,200,,,C1ー3,帯広(ば),201965051307,7R,18:20,晴
00,2019/5/13,200,,,C1ー8,帯広(ば),201965051306,6R,17:40,晴
00,2019/5/13,200,,,C1ー1,帯広(ば),201965051305,5R,17:05,晴
00,2019/5/13,200,,,C2ー7,帯広(ば),201965051304,4R,16:35,晴
00,2019/5/13,200,,,2歳　新馬,帯広(ば),201965051303,3R,15:55,晴
00,2019/5/13,200,,,2歳　新馬,帯広(ば),201965051302,2R,15:20,晴
00,2019/5/13,200,,,C2ー8,帯広(ば),201965051301,1R,14:45,晴
左,2019/5/12,2400,稍,芝,未勝利戦,アイルランド,2019B2a00907,7R,,
右,2019/5/12,1600,不,芝,仏1000ギニー,ロンシャン,2019C8a00505,5R,,
左,2019/5/12,1600,稍,芝,アメジストステークス,アイルランド,2019B2a00902,2R,,
左,2019/5/12,2000,稍,芝,愛ダービートライアル,アイルランド,2019B2a00901,1R,,
左,2019/5/12,1700,不,ダ,条件戦,アメリカ,2019A4a02009,9R,,
右,2019/5/12,1200,良,芝,4歳以上1000万下,京都,201908030812,12R,16:10,晴
右,2019/5/12,1400,良,ダ,栗東ステークス,京都,201908030811,11R,15:30,晴
右 外,2019/5/12,1600,良,芝,錦ステークス,京都,201908030810,10R,14:50,晴
右 外,2019/5/12,2400,良,芝,白川特別,京都,201908030809,9R,14:15,晴
右,2019/5/12,1800,良,ダ,4歳以上500万下,京都,201908030808,8R,13:45,晴
右,2019/5/12,1400,良,ダ,4歳以上500万下,京都,201908030807,7R,13:15,晴
右,2019/5/12,1600,良,芝,3歳500万下,京都,201908030806,6R,12:45,晴
右,2019/5/12,1800,良,ダ,3歳500万下,京都,201908030805,5R,12:10,晴
右 外,2019/5/12,1800,良,芝,3歳未勝利,京都,201908030804,4R,11:20,晴
右,2019/5/12,2000,良,芝,3歳未勝利,京都,201908030803,3R,10:50,晴
右,2019/5/12,1800,良,ダ,3歳未勝利,京都,201908030802,2R,10:20,晴
右,2019/5/12,1400,良,ダ,3歳未勝利,京都,201908030801,1R,09:55,晴
左,2019/5/12,1400,良,ダ,BSイレブン賞,東京,201905020812,12R,16:25,曇
左,2019/5/12,1600,良,芝,第14回ヴィクトリアマイル,東京,201905020811,11R,15:40,晴
左,2019/5/12,2000,良,芝,プリンシパルS,東京,201905020810,10R,15:01,晴
左,2019/5/12,1600,良,ダ,青竜ステークス,東京,201905020809,9R,14:25,晴
左,2019/5/12,2000,良,芝,テレ玉杯,東京,201905020808,8R,13:55,晴
左,2019/5/12,1600,良,芝,4歳以上1000万下,東京,201905020807,7R,13:25,晴
左,2019/5/12,1300,良,ダ,4歳以上500万下,東京,201905020806,6R,12:55,晴
左,2019/5/12,1400,良,芝,3歳500万下,東京,201905020805,5R,12:20,晴
左,2019/5/12,2000,良,芝,3歳未勝利,東京,201905020804,4R,11:30,晴
左,2019/5/12,1800,良,芝,3歳未勝利,東京,201905020803,3R,11:00,晴
左,2019/5/12,2100,良,ダ,3歳未勝利,東京,201905020802,2R,10:30,晴
左,2019/5/12,1400,良,ダ,3歳未勝利,東京,201905020801,1R,10:05,晴
左 外,2019/5/12,1600,良,芝,三条特別,新潟,201904010612,12R,16:01,晴
左 外,2019/5/12,1800,良,芝,赤倉特別,新潟,201904010611,11R,15:20,晴
左,2019/5/12,2200,良,芝,胎内川特別,新潟,201904010610,10R,14:40,晴
左,2019/5/12,1200,良,ダ,4歳以上500万下,新潟,201904010609,9R,14:05,晴
左,2019/5/12,1800,良,ダ,4歳以上500万下,新潟,201904010608,8R,13:35,晴
左,2019/5/12,1400,良,芝,4歳以上500万下,新潟,201904010607,7R,13:05,晴
左,2019/5/12,1800,良,ダ,3歳未勝利,新潟,201904010606,6R,12:35,晴
芝 外-内,2019/5/12,2890,良,障,障害4歳以上未勝利,新潟,201904010605,5R,12:00,晴
芝 外-内,2019/5/12,2890,良,障,障害4歳以上未勝利,新潟,201904010604,4R,11:10,晴
左,2019/5/12,1800,良,ダ,3歳未勝利,新潟,201904010603,3R,10:40,晴
直線,2019/5/12,1000,良,芝,3歳未勝利,新潟,201904010602,2R,10:15,晴
左,2019/5/12,1200,良,ダ,3歳未勝利,新潟,201904010601,1R,09:50,晴
右,2019/5/12,1800,良,ダ,第2回佐賀スプリングカップ,佐賀,201955051211,11R,18:10,晴
右,2019/5/12,1750,良,ダ,長崎街道木屋瀬宿特選,佐賀,201955051210,10R,17:35,晴
右,2019/5/12,900,良,ダ,薫風特選,佐賀,201955051209,9R,17:00,晴
右,2019/5/12,1400,良,ダ,君子蘭賞,佐賀,201955051208,8R,16:25,晴
右,2019/5/12,1400,良,ダ,C1ー4組,佐賀,201955051207,7R,15:50,晴
右,2019/5/12,1400,良,ダ,C1ー5組,佐賀,201955051206,6R,14:50,晴
右,2019/5/12,1400,良,ダ,C2ー3組,佐賀,201955051205,5R,14:15,晴
右,2019/5/12,1300,良,ダ,C2ー5組,佐賀,201955051204,4R,13:45,晴
右,2019/5/12,1300,良,ダ,C2ー7組,佐賀,201955051203,3R,13:15,晴
右,2019/5/12,1300,良,ダ,3歳ー7組,佐賀,201955051202,2R,12:45,晴
右,2019/5/12,900,良,ダ,3歳ー9組,佐賀,201955051201,1R,12:15,晴
右,2019/5/12,1300,良,ダ,ファイナルレース,高知,201954051212,12R,20:50,晴
右,2019/5/12,1600,良,ダ,早明浦ダム特別,高知,201954051211,11R,20:20,晴
右,2019/5/12,1400,良,ダ,カーネーション特別,高知,201954051210,10R,19:45,晴
右,2019/5/12,1600,良,ダ,C1ー2,高知,201954051209,9R,19:15,晴
右,2019/5/12,1600,良,ダ,尚美とけんちゃん特別,高知,201954051208,8R,18:45,晴
右,2019/5/12,1400,良,ダ,祝別府先生二千勝特別,高知,201954051207,7R,18:15,晴
